train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,stop_name,stop_country,stop_timezone,stop_lat,stop_lon,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,route_id,agency_id,trip_origin,origin_departure_time,trip_headsign,destination_arrival_time,trip_short_name,direction_id,version,countries,is_active,irregularities,service_id,classes,connections,catering,plugs,wheelchair_accessible,bikes_allowed,car_transport,duration,distance,emissions_co2e,co2_per_km,via,,agency_id_route,agency_1,agency_2,agency_3,route_short_name,route_long_name,route_desc,route_type,version_route,is_active_route,origin_trip_0,destination_trip_0,distance_route,emissions,classes_route,countries_route,source,source_interrail,picture,emissions_relation
ZSSK EN 1152:10,ZSSK EN 1152,10,Bratislava Petržalka,1899-12-30T10:46:00.000Z,,,,,Bratislava Petržalka,SK,CET,48.1267208567006,17.1074035501398,1,,,Bratislava,Bratislava,,,"44,46 €",,,,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:99,ZSSK EN 1152,99,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,,,,,Bratislava Nové Mesto,SK,CET,48.1719341698925,17.1464817400886,1,,,Bratislava,Bratislava,,,"44,46 €",,,,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:0,ZSSK EN 1153,0,Bratislava Nové Mesto,,1899-12-30T15:26:00.000Z,,,,Bratislava Nové Mesto,SK,CET,48.1719341698925,17.1464817400886,1,,,Bratislava,Bratislava,,,"44,46 €",,,,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:1,ZSSK EN 1153,1,Bratislava Petržalka,,1899-12-30T16:01:00.000Z,,,,Bratislava Petržalka,SK,CET,48.1267208567006,17.1074035501398,1,,,Bratislava,Bratislava,,,"44,46 €",,,,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:2,ZSSK EN 1153,2,Wien Hbf,,1899-12-30T18:05:00.000Z,,,,Wien Hbf,AT,CET,48.185101,16.377113,1,,,Wien,Wien,,AT_3.a,"44,46 €",,2393,Wien,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:3,ZSSK EN 1153,3,Wien Meidling,,1899-12-30T18:13:00.000Z,,,,Wien Meidling,AT,CET,48.174449,16.333088,1,,,Wien,Wien,,AT_3.a,"44,46 €",,1410,Wien,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:4,ZSSK EN 1153,4,Wiener Neustadt Hbf,,1899-12-30T18:51:00.000Z,,,,Wiener Neustadt Hbf,AT,CET,47.810558,16.233186,1,,,Wiener Neustadt,Wiener Neustadt,,AT_3.b,"44,46 €",,1499,Niederösterreich,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:5,ZSSK EN 1153,5,Bruck an der Mur,,1899-12-30T20:23:00.000Z,,,,Bruck an der Mur,AT,CET,47.40581877,15.27572617,1,,,Bruck an der Mur,Bruck an der Mur,,AT_3.b,"44,46 €",,188,Steiermark,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:6,ZSSK EN 1153,6,Graz Hbf,,1899-12-30T21:02:00.000Z,,,,Graz Hbf,AT,CET,47.072297,15.416437,1,,,Graz,Graz,,AT_3.a,"44,46 €",,541,Steiermark,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:7,ZSSK EN 1153,7,Maribor,,1899-12-30T22:04:00.000Z,,,,Maribor,SI,CET,46.554870100116,15.6350488878065,1,,,Maribor,Maribor,,,,,,,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:8,ZSSK EN 1153,8,Zagreb Gl. K.,,1899-12-30T00:31:00.000Z,,,,Zagreb Gl. K.,HR,CET,45.8048897336952,15.9796138885481,1,,,Zagreb,Zagreb,,,"44,46 €",,,,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:9,ZSSK EN 1153,9,Knin,1899-12-30T06:02:00.000Z,,,,,Knin,HR,CET,44.0372978949344,16.1981230882896,1,,,,,,station,,,,,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1153:99,ZSSK EN 1153,99,Split,1899-12-30T08:20:00.000Z,,,,,Split,HR,CET,43.504887,16.44279,1,,,,,,station,,,,,115.0,ZSSK,Bratislava Nové Mesto,1899-12-30T15:26:00.000Z,Split,1899-12-30T08:20:00.000Z,EN 1153,1.0,,"SK, AT, SI, HR",Y,,"2024/05/03-2024/10/02: Wed, Fri, Sun","seat, couchette, sleeper",,0,1,,,1,1899-12-30T16:54:00.000Z,931,7.2,17.857142857142858,Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 442:0,ZSSK EN 442,0,Humenné,,1899-12-30T19:31:00.000Z,,,,Humenné,SK,CET,48.930165,21.901166,1,,,,,,B,,,160408,,6.0,ZSSK,Humenné,1899-12-30T19:31:00.000Z,Praha hl.n.,1899-12-30T07:46:00.000Z,EN 442,0.0,,"SK, CZ",Y,,2025: Daily,"seat, couchette, sleeper",,2,,,,1,1899-12-30T12:15:00.000Z,745,12.6,16.91275167785235,Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n.,#N/A,ZSSK,ZSSK,,,EN 442 = EN 443,Slovakia,EN 442: Humenné - Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n. - Praha hl.n. // EN 443: Praha hl.n. - Kolín - Pardubice hl.n. - Česká Třebová - Olomouc hl.n. - Kraľovany - Ružomberok - Liptovský Mikuláš - Štrba - Poprad Tatry - Spišská Nová Ves - Margecany - Kysak - Kysak - Trebišov - Bánovce nad Ondavou - Michalovce - Strážske - Humenné,2,,Y,Humenné,Praha,745,12.6,"seat, couchette, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
ZSSK EN 442:1,ZSSK EN 442,1,Strážske,,1899-12-30T19:40:00.000Z,,,,Strážske,SK,CET,48.867799049084,21.8253193368901,1,,,,,,C,,,160101,,6.0,ZSSK,Humenné,1899-12-30T19:31:00.000Z,Praha hl.n.,1899-12-30T07:46:00.000Z,EN 442,0.0,,"SK, CZ",Y,,2025: Daily,"seat, couchette, sleeper",,2,,,,1,1899-12-30T12:15:00.000Z,745,12.6,16.91275167785235,Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n.,#N/A,ZSSK,ZSSK,,,EN 442 = EN 443,Slovakia,EN 442: Humenné - Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n. - Praha hl.n. // EN 443: Praha hl.n. - Kolín - Pardubice hl.n. - Česká Třebová - Olomouc hl.n. - Kraľovany - Ružomberok - Liptovský Mikuláš - Štrba - Poprad Tatry - Spišská Nová Ves - Margecany - Kysak - Kysak - Trebišov - Bánovce nad Ondavou - Michalovce - Strážske - Humenné,2,,Y,Humenné,Praha,745,12.6,"seat, couchette, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
ZSSK EN 442:2,ZSSK EN 442,2,Michalovce,,1899-12-30T19:51:00.000Z,,,,Michalovce,SK,CET,48.751685397429,21.8993349875899,1,,,,,,C,,,167304,,6.0,ZSSK,Humenné,1899-12-30T19:31:00.000Z,Praha hl.n.,1899-12-30T07:46:00.000Z,EN 442,0.0,,"SK, CZ",Y,,2025: Daily,"seat, couchette, sleeper",,2,,,,1,1899-12-30T12:15:00.000Z,745,12.6,16.91275167785235,Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n.,#N/A,ZSSK,ZSSK,,,EN 442 = EN 443,Slovakia,EN 442: Humenné - Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n. - Praha hl.n. // EN 443: Praha hl.n. - Kolín - Pardubice hl.n. - Česká Třebová - Olomouc hl.n. - Kraľovany - Ružomberok - Liptovský Mikuláš - Štrba - Poprad Tatry - Spišská Nová Ves - Margecany - Kysak - Kysak - Trebišov - Bánovce nad Ondavou - Michalovce - Strážske - Humenné,2,,Y,Humenné,Praha,745,12.6,"seat, couchette, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
ZSSK EN 442:3,ZSSK EN 442,3,Bánovce nad Ondavou,,1899-12-30T20:01:00.000Z,,,,Bánovce nad Ondavou,SK,CET,48.6794396,21.8342985,1,,,,,,C,,,166900,,6.0,ZSSK,Humenné,1899-12-30T19:31:00.000Z,Praha hl.n.,1899-12-30T07:46:00.000Z,EN 442,0.0,,"SK, CZ",Y,,2025: Daily,"seat, couchette, sleeper",,2,,,,1,1899-12-30T12:15:00.000Z,745,12.6,16.91275167785235,Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n.,#N/A,ZSSK,ZSSK,,,EN 442 = EN 443,Slovakia,EN 442: Humenné - Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n. - Praha hl.n. // EN 443: Praha hl.n. - Kolín - Pardubice hl.n. - Česká Třebová - Olomouc hl.n. - Kraľovany - Ružomberok - Liptovský Mikuláš - Štrba - Poprad Tatry - Spišská Nová Ves - Margecany - Kysak - Kysak - Trebišov - Bánovce nad Ondavou - Michalovce - Strážske - Humenné,2,,Y,Humenné,Praha,745,12.6,"seat, couchette, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
ZSSK EN 442:4,ZSSK EN 442,4,Trebišov,,1899-12-30T20:11:00.000Z,,,,Trebišov,SK,CET,48.632886,21.712164,1,,,,,,B,,,166405,,6.0,ZSSK,Humenné,1899-12-30T19:31:00.000Z,Praha hl.n.,1899-12-30T07:46:00.000Z,EN 442,0.0,,"SK, CZ",Y,,2025: Daily,"seat, couchette, sleeper",,2,,,,1,1899-12-30T12:15:00.000Z,745,12.6,16.91275167785235,Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n.,#N/A,ZSSK,ZSSK,,,EN 442 = EN 443,Slovakia,EN 442: Humenné - Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n. - Praha hl.n. // EN 443: Praha hl.n. - Kolín - Pardubice hl.n. - Česká Třebová - Olomouc hl.n. - Kraľovany - Ružomberok - Liptovský Mikuláš - Štrba - Poprad Tatry - Spišská Nová Ves - Margecany - Kysak - Kysak - Trebišov - Bánovce nad Ondavou - Michalovce - Strážske - Humenné,2,,Y,Humenné,Praha,745,12.6,"seat, couchette, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
ZSSK EN 442:5,ZSSK EN 442,5,Košice,,1899-12-30T22:07:00.000Z,,,,Košice,SK,CET,48.722918,21.268721,1,,,,,,A,,,136002,,6.0,ZSSK,Humenné,1899-12-30T19:31:00.000Z,Praha hl.n.,1899-12-30T07:46:00.000Z,EN 442,0.0,,"SK, CZ",Y,,2025: Daily,"seat, couchette, sleeper",,2,,,,1,1899-12-30T12:15:00.000Z,745,12.6,16.91275167785235,Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n.,#N/A,ZSSK,ZSSK,,,EN 442 = EN 443,Slovakia,EN 442: Humenné - Strážske - Michalovce - Bánovce nad Ondavou - Trebišov - Košice - Kysak - Margecany - Spišská Nová Ves - Poprad Tatry - Liptovský Mikuláš - Ružomberok - Ružomberok - Olomouc hl.n. - Česká Třebová - Pardubice hl.n. - Praha hl.n. // EN 443: Praha hl.n. - Kolín - Pardubice hl.n. - Česká Třebová - Olomouc hl.n. - Kraľovany - Ružomberok - Liptovský Mikuláš - Štrba - Poprad Tatry - Spišská Nová Ves - Margecany - Kysak - Kysak - Trebišov - Bánovce nad Ondavou - Michalovce - Strážske - Humenné,2,,Y,Humenné,Praha,745,12.6,"seat, couchette, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
